City,Code,Type,Line,Station
3320,6060,公交,606,
3320,6070,公交,607,
3320,6071,公交,607-1,
3320,6072,公交,607-2,
3320,6080,公交,608,
3320,6081,公交,608-1,
3320,6090,公交,609,
3320,6100,公交,610,
3320,6101,公交,610-1,
3320,6110,公交,611,
3320,6120,公交,612,
3320,6130,公交,613,
3320,6131,公交,613-1,
3320,6132,公交,613-2,
3320,6133,公交,613-3,
3320,6134,公交,613-4,
3320,6140,公交,614,
3320,6150,公交,615,
3320,6151,公交,615-1,
3320,6152,公交,615-2,
3320,6153,公交,615-3,
3320,6154,公交,615-4,
3320,6155,公交,615-5,
3320,6160,公交,616,
3320,6161,公交,616-1,
3320,6162,公交,616-2,
3320,6163,公交,616-3,
3320,6170,公交,617,
3320,6171,公交,617-1,
3320,6172,公交,617-2,
3320,6173,公交,617-3,
3320,6174,公交,617-4,
3320,6175,公交,617-5,
3320,6176,公交,617-6,
3320,6177,公交,617-7,
3320,6178,公交,617-8,
3320,6179,公交,617-9,
3320,6180,公交,618,
3320,6190,公交,619,
3320,6200,公交,620,
3320,6210,公交,621,
3320,6220,公交,622,
3320,6230,公交,623,
3320,6240,公交,624,
3320,6250,公交,625,
3320,6260,公交,626,
3320,6270,公交,627,
3320,6280,公交,628,
3320,6290,公交,629,
3320,6300,公交,630,
3320,6310,公交,631,
3320,6311,公交,631-1,
3320,6320,公交,632,
3320,6330,公交,633,
3320,6340,公交,634,
3320,6350,公交,635,
3320,6360,公交,636,
3320,6370,公交,637,
3320,6380,公交,638,
3320,6390,公交,639,
3320,6400,公交,640,
3320,6401,公交,640-1,
3320,6402,公交,640-2,
3320,6410,公交,641,
3320,6420,公交,642,
3320,6430,公交,643,
3320,6450,公交,645,
3320,6451,公交,645-1,
3320,6460,公交,646,
3320,6470,公交,647,
3320,6480,公交,648,
3320,6490,公交,649,
3320,6500,公交,650,
3320,6510,公交,651,
3320,6520,公交,652,
3320,6530,公交,653,
3320,6540,公交,654,
3320,6550,公交,655,
3320,6570,公交,657,
3320,6571,公交,657-1,
3320,6572,公交,657-2,
3320,6580,公交,658,
3320,6590,公交,659,
3320,6600,公交,660,
3320,6610,公交,661,
3320,6620,公交,662,
3320,6640,公交,664,
3320,6650,公交,665,
3320,6660,公交,666,
3320,6670,公交,667,
3320,6680,公交,668,
3320,6690,公交,669,
3320,6710,公交,671,
3320,6720,公交,672,
3320,6730,公交,673,
3320,6740,公交,674,
3320,6750,公交,675,
3320,6751,公交,675-1,
3320,6760,公交,676,
3320,6770,公交,677,
3320,6771,公交,677-1,
3320,6780,公交,678,
3320,6790,公交,679,
3320,6810,公交,681,
3320,6820,公交,682,
3320,6830,公交,683,
3320,6840,公交,684,
3320,6850,公交,685,
3320,6860,公交,686,
3320,6870,公交,687,
3320,6871,公交,687-1,
3320,6872,公交,687-2,
3320,6880,公交,688,
3320,6890,公交,689,
3320,6900,公交,690,
3320,6910,公交,691,
3320,6920,公交,692,
3320,6921,公交,692-1,
3320,6950,公交,695,
3320,6960,公交,696,
3320,7010,公交,701,
3320,7030,公交,703,
3320,7031,公交,703-1,
3320,7032,公交,703-2,
3320,7033,公交,703-3,
3320,7034,公交,703-4,
3320,7035,公交,703-5,
3320,7040,公交,704,
3320,7050,公交,705,
3320,7070,公交,707,
3320,7080,公交,708,
3320,7090,公交,709,
3320,7091,公交,709-1,
3320,7092,公交,709-2,
3320,7093,公交,709-3,
3320,7094,公交,709-4,
3320,7095,公交,709-5,
3320,7110,公交,711,
3320,7111,公交,711-1,
3320,7112,公交,711-2,
3320,7120,公交,712,
3320,7130,公交,713,
3320,7140,公交,714,
3320,7150,公交,715,
3320,7160,公交,716,
3320,7170,公交,717,
3320,7190,公交,719,
3320,7200,公交,720,
3320,7201,公交,720-1,
3320,7210,公交,721,
3320,7220,公交,722,
3320,7221,公交,722-1,
3320,7230,公交,723,
3320,7250,公交,725,
3320,7251,公交,725-1,
3320,7260,公交,726,
3320,7280,公交,728,
3320,7300,公交,730,
3320,7320,公交,732,
3320,7330,公交,733,
3320,7340,公交,734,
3320,7350,公交,735,
3320,7370,公交,737,
3320,7380,公交,738,
3320,7390,公交,739,
3320,7500,公交,750,
3320,7530,公交,753,
3320,7540,公交,754,
3320,7550,公交,755,
3320,7570,公交,757,
3320,7580,公交,758,
3320,7590,公交,759,
3320,7610,公交,761,
3320,7630,公交,763,
3320,7640,公交,764,
3320,7680,公交,768,
3320,7710,公交,771,
3320,7780,公交,778,
3320,7810,公交,781,
3320,7830,公交,783,
3320,7840,公交,784,
3320,7850,公交,785,
3320,7870,公交,787,
3320,7880,公交,788,
3320,7890,公交,789,
3320,7900,公交,790,
3320,7920,公交,792,
3320,7950,公交,795,
3320,7960,公交,796,
3320,7980,公交,798,
3320,8030,公交,803,
3320,8040,公交,804,
3320,8050,公交,805,
3320,8051,公交,805-1,
3320,8052,公交,805-2,
3320,8060,公交,806,
3320,8090,公交,809,
3320,8100,公交,810,
3320,8120,公交,812,
3320,8160,公交,816,
3320,8170,公交,817,
3320,8180,公交,818,
3320,8190,公交,819,
3320,8200,公交,820,
3320,8210,公交,821,
3320,8220,公交,822,
3320,8230,公交,823,
3320,8250,公交,825,
3320,8260,公交,826,
3320,8280,公交,828,
3320,8570,公交,857,
3320,8610,公交,861,
3320,8611,公交,861-1,
3320,8620,公交,862,
3320,8630,公交,863,
3320,8650,公交,865,
3320,8660,公交,866,
3320,8670,公交,867,
3320,8671,公交,867-1,
3320,8680,公交,868,
3320,8730,公交,873,
3320,8740,公交,874,
3320,8750,公交,875,
3320,8830,公交,883,
3320,8910,公交,891,
3320,8960,公交,896,
3320,9010,公交,901,
3320,9020,公交,902,
3320,9030,公交,903,
3320,9050,公交,905,
3320,9060,公交,906,
3320,9070,公交,907,
3320,9080,公交,908,
3320,9090,公交,909,
3320,9100,公交,910,
3320,9120,公交,912,
3320,9150,公交,915,
3320,9160,公交,916,
3320,9600,公交,960,
3320,9610,公交,961,
3320,9620,公交,962,
3320,9630,公交,963,
3320,9650,公交,965,
